"","nc","delta1","delta2","pow2","pow1","ess"
"82",5,0.14,0.08,0.802345,0.16,102.213608513578
"83",5,0.14,0.1,0.72861,0.03,101.209544882073
"84",5,0.14,0.12,0.694726,0.02,100.930101738698
"85",5,0.14,0.14,0.735209,0.08,100.06328823104
"86",5,0.14,0.16,0.813367,0.16,98.5684427635555
"87",5,0.14,0.18,0.892916,0.4,96.9521706410472
"88",5,0.14,0.2,0.941876,0.66,94.7383995142579
"89",5,0.16,0,0.997637,1,102.254045422854
"90",5,0.16,0.02,0.99238,0.98,102.256834582783
"91",5,0.16,0.04,0.978323,0.83,102.462036632523
"92",5,0.16,0.06,0.94675,0.68,102.363788921963
"93",5,0.16,0.08,0.885782,0.43,102.213608513578
"94",5,0.16,0.1,0.805632,0.18,101.209544882073
"95",5,0.16,0.12,0.731457,0.03,100.930101738698
"96",5,0.16,0.14,0.695234,0.02,100.06328823104
"97",5,0.16,0.16,0.73082,0.07,98.5684427635555
"98",5,0.16,0.18,0.806259,0.16,96.9521706410472
"99",5,0.16,0.2,0.885162,0.37,94.7383995142579
"100",5,0.18,0,0.999405,1,102.254045422854
"101",5,0.18,0.02,0.997812,1,102.256834582783
"102",5,0.18,0.04,0.992762,0.98,102.462036632523
"103",5,0.18,0.06,0.979388,0.85,102.363788921963
"104",5,0.18,0.08,0.948826,0.68,102.213608513578
"105",5,0.18,0.1,0.889277,0.44,101.209544882073
"106",5,0.18,0.12,0.810236,0.21,100.930101738698
"107",5,0.18,0.14,0.734998,0.03,100.06328823104
"108",5,0.18,0.16,0.694359,0.02,98.5684427635555
"109",5,0.18,0.18,0.726,0.06,96.9521706410472
"110",5,0.18,0.2,0.797732,0.13,94.7383995142579
"111",5,0.2,0,0.999833,1,102.254045422854
"112",5,0.2,0.02,0.999449,1,102.256834582783
"113",5,0.2,0.04,0.99794,1,102.462036632523
"114",5,0.2,0.06,0.993243,0.98,102.363788921963
"115",5,0.2,0.08,0.980319,0.85,102.213608513578
"116",5,0.2,0.1,0.950817,0.7,101.209544882073
"117",5,0.2,0.12,0.893542,0.46,100.930101738698
"118",5,0.2,0.14,0.814726,0.21,100.06328823104
"119",5,0.2,0.16,0.737944,0.05,98.5684427635555
"120",5,0.2,0.18,0.694472,0.02,96.9521706410472
"121",5,0.2,0.2,0.720665,0.05,94.7383995142579
"122",10,0,0,0.771398,0.14,106.8178132198
"123",10,0,0.02,0.84711,0.3,107.487589003929
"124",10,0,0.04,0.915475,0.56,106.849682261785
"125",10,0,0.06,0.959403,0.75,106.672620577634
"126",10,0,0.08,0.982438,0.88,106.167694342432
"127",10,0,0.1,0.99308,0.98,105.226711628004
"128",10,0,0.12,0.99741,1,104.096813868815
"129",10,0,0.14,0.999112,1,102.314258784193
"130",10,0,0.16,0.999688,1,99.8200927113325
"131",10,0,0.18,0.999882,1,96.3001654554429
"132",10,0,0.2,0.999943,1,92.2595252254287
"133",10,0.02,0,0.719383,0.02,106.8178132198
"134",10,0.02,0.02,0.764492,0.13,107.487589003929
"135",10,0.02,0.04,0.83918,0.27,106.849682261785
"136",10,0.02,0.06,0.909496,0.56,106.672620577634
"137",10,0.02,0.08,0.955527,0.72,106.167694342432
"138",10,0.02,0.1,0.980627,0.87,105.226711628004
"139",10,0.02,0.12,0.992055,0.98,104.096813868815
"140",10,0.02,0.14,0.996925,1,102.314258784193
"141",10,0.02,0.16,0.998873,1,99.8200927113325
"142",10,0.02,0.18,0.999587,1,96.3001654554429
"143",10,0.02,0.2,0.999799,1,92.2595252254287
"144",10,0.04,0,0.720978,0.02,106.8178132198
"145",10,0.04,0.02,0.715794,0.02,107.487589003929
"146",10,0.04,0.04,0.757747,0.1,106.849682261785
"147",10,0.04,0.06,0.831655,0.25,106.672620577634
"148",10,0.04,0.08,0.902329,0.53,106.167694342432
"149",10,0.04,0.1,0.951402,0.71,105.226711628004
"150",10,0.04,0.12,0.978065,0.86,104.096813868815
