"","nc","delta1","delta2","pow2","pow1","ess"
"43",5,0.06,0.18,0.898237,0.58,4.94380767975695
"44",5,0.06,0.2,0.898427,0.58,4.92517905466615
"45",5,0.08,0,0.924789,0.66,4.91399143928968
"46",5,0.08,0.02,0.924706,0.67,4.93599842184485
"47",5,0.08,0.04,0.924698,0.67,4.94688432642957
"48",5,0.08,0.06,0.924822,0.68,4.91320796509487
"49",5,0.08,0.08,0.924249,0.68,4.94114596519669
"50",5,0.08,0.1,0.924687,0.68,4.91248130952027
"51",5,0.08,0.12,0.924643,0.67,4.96624398298308
"52",5,0.08,0.14,0.92491,0.67,4.92200377431373
"53",5,0.08,0.16,0.924976,0.68,4.93140055070605
"54",5,0.08,0.18,0.924761,0.67,4.94380767975695
"55",5,0.08,0.2,0.924773,0.68,4.92517905466615
"56",5,0.1,0,0.940868,0.75,4.91399143928968
"57",5,0.1,0.02,0.940954,0.75,4.93599842184485
"58",5,0.1,0.04,0.940892,0.75,4.94688432642957
"59",5,0.1,0.06,0.941032,0.75,4.91320796509487
"60",5,0.1,0.08,0.940696,0.75,4.94114596519669
"61",5,0.1,0.1,0.940951,0.75,4.91248130952027
"62",5,0.1,0.12,0.940946,0.75,4.96624398298308
"63",5,0.1,0.14,0.940864,0.75,4.92200377431373
"64",5,0.1,0.16,0.94092,0.75,4.93140055070605
"65",5,0.1,0.18,0.941238,0.75,4.94380767975695
"66",5,0.1,0.2,0.940714,0.75,4.92517905466615
"67",5,0.12,0,0.952223,0.79,4.91399143928968
"68",5,0.12,0.02,0.952272,0.79,4.93599842184485
"69",5,0.12,0.04,0.952114,0.79,4.94688432642957
"70",5,0.12,0.06,0.952103,0.79,4.91320796509487
"71",5,0.12,0.08,0.952131,0.79,4.94114596519669
"72",5,0.12,0.1,0.95222,0.79,4.91248130952027
"73",5,0.12,0.12,0.952244,0.79,4.96624398298308
"74",5,0.12,0.14,0.952083,0.79,4.92200377431373
"75",5,0.12,0.16,0.952048,0.79,4.93140055070605
"76",5,0.12,0.18,0.952179,0.79,4.94380767975695
"77",5,0.12,0.2,0.952069,0.79,4.92517905466615
"78",5,0.14,0,0.960094,0.87,4.91399143928968
"79",5,0.14,0.02,0.960056,0.87,4.93599842184485
"80",5,0.14,0.04,0.960189,0.87,4.94688432642957
"81",5,0.14,0.06,0.959969,0.87,4.91320796509487
"82",5,0.14,0.08,0.959794,0.87,4.94114596519669
"83",5,0.14,0.1,0.959886,0.87,4.91248130952027
"84",5,0.14,0.12,0.959743,0.87,4.96624398298308
"85",5,0.14,0.14,0.960062,0.87,4.92200377431373
"86",5,0.14,0.16,0.960159,0.87,4.93140055070605
"87",5,0.14,0.18,0.960015,0.87,4.94380767975695
"88",5,0.14,0.2,0.959787,0.87,4.92517905466615
"89",5,0.16,0,0.974252,0.89,4.91399143928968
"90",5,0.16,0.02,0.97413,0.89,4.93599842184485
"91",5,0.16,0.04,0.974236,0.89,4.94688432642957
"92",5,0.16,0.06,0.974628,0.89,4.91320796509487
"93",5,0.16,0.08,0.974198,0.89,4.94114596519669
"94",5,0.16,0.1,0.974333,0.89,4.91248130952027
"95",5,0.16,0.12,0.974297,0.89,4.96624398298308
"96",5,0.16,0.14,0.974362,0.89,4.92200377431373
"97",5,0.16,0.16,0.974349,0.89,4.93140055070605
"98",5,0.16,0.18,0.974121,0.89,4.94380767975695
"99",5,0.16,0.2,0.974281,0.89,4.92517905466615
"100",5,0.18,0,0.988231,0.94,4.91399143928968
"101",5,0.18,0.02,0.988427,0.94,4.93599842184485
"102",5,0.18,0.04,0.988412,0.94,4.94688432642957
"103",5,0.18,0.06,0.988525,0.94,4.91320796509487
"104",5,0.18,0.08,0.988309,0.94,4.94114596519669
"105",5,0.18,0.1,0.988243,0.94,4.91248130952027
"106",5,0.18,0.12,0.988419,0.94,4.96624398298308
"107",5,0.18,0.14,0.988322,0.94,4.92200377431373
"108",5,0.18,0.16,0.988387,0.94,4.93140055070605
"109",5,0.18,0.18,0.98823,0.94,4.94380767975695
"110",5,0.18,0.2,0.988386,0.94,4.92517905466615
"111",5,0.2,0,0.995541,0.97,4.91399143928968
"112",5,0.2,0.02,0.995563,0.97,4.93599842184485
"113",5,0.2,0.04,0.995633,0.97,4.94688432642957
"114",5,0.2,0.06,0.995727,0.97,4.91320796509487
"115",5,0.2,0.08,0.995611,0.97,4.94114596519669
"116",5,0.2,0.1,0.995568,0.97,4.91248130952027
"117",5,0.2,0.12,0.995667,0.97,4.96624398298308
"118",5,0.2,0.14,0.995606,0.97,4.92200377431373
"119",5,0.2,0.16,0.995603,0.97,4.93140055070605
"120",5,0.2,0.18,0.995518,0.97,4.94380767975695
"121",5,0.2,0.2,0.995629,0.97,4.92517905466615
"122",10,0,0,0.82058,0.3,9.85005778807625
"123",10,0,0.02,0.820449,0.3,9.81881267972069
"124",10,0,0.04,0.821221,0.3,9.85726104391188
"125",10,0,0.06,0.821182,0.3,9.88291254684079
"126",10,0,0.08,0.820545,0.29,9.87843763737377
"127",10,0,0.1,0.820891,0.29,9.92773041919287
"128",10,0,0.12,0.8207,0.29,9.82176740881407
"129",10,0,0.14,0.821323,0.29,9.92451763276017
"130",10,0,0.16,0.820229,0.29,9.90265699464997
"131",10,0,0.18,0.820906,0.29,9.88445914988052
"132",10,0,0.2,0.820877,0.3,9.88328874589825
"133",10,0.02,0,0.830797,0.34,9.85005778807625
"134",10,0.02,0.02,0.831259,0.34,9.81881267972069
"135",10,0.02,0.04,0.830692,0.33,9.85726104391188
"136",10,0.02,0.06,0.831197,0.33,9.88291254684079
"137",10,0.02,0.08,0.830973,0.33,9.87843763737377
"138",10,0.02,0.1,0.831064,0.33,9.92773041919287
"139",10,0.02,0.12,0.830813,0.33,9.82176740881407
"140",10,0.02,0.14,0.831302,0.33,9.92451763276017
"141",10,0.02,0.16,0.830455,0.33,9.90265699464997
"142",10,0.02,0.18,0.830824,0.33,9.88445914988052
"143",10,0.02,0.2,0.831142,0.33,9.88328874589825
"144",10,0.04,0,0.851097,0.37,9.85005778807625
"145",10,0.04,0.02,0.851628,0.37,9.81881267972069
"146",10,0.04,0.04,0.850651,0.37,9.85726104391188
"147",10,0.04,0.06,0.851377,0.37,9.88291254684079
"148",10,0.04,0.08,0.851471,0.37,9.87843763737377
"149",10,0.04,0.1,0.850809,0.37,9.92773041919287
"150",10,0.04,0.12,0.851039,0.37,9.82176740881407
